date,week_id,year_week,pdv_id,sku,units_ordered,units_delivered,units_sold,list_price,discount_pct,net_price,unit_cost,revenue,cost_of_sales,contribution,opening_inventory,ending_inventory,promotion_flag,numeric_distribution
2024-09-02,1,2024-W36,PDV-010,TELM-500,17,16,15,28.0,0.0,28.0,12.5,420.0,187.5,232.5,5,6,0,0.9421
2024-09-02,1,2024-W36,PDV-011,TELM-500,30,29,28,28.0,0.0,28.0,12.5,784.0,350.0,434.0,12,13,0,0.9853
2024-09-02,1,2024-W36,PDV-012,TELM-500,14,13,7,28.0,0.0,28.0,12.5,196.0,87.5,108.5,5,11,0,0.9855
2024-09-02,1,2024-W36,PDV-013,TELM-500,23,23,22,28.0,0.0,28.0,12.5,616.0,275.0,341.0,6,7,0,0.9895
2024-09-02,1,2024-W36,PDV-014,TELM-500,27,25,21,28.0,0.0,28.0,12.5,588.0,262.5,325.5,6,10,0,1.0
2024-09-02,1,2024-W36,PDV-015,TELM-500,28,27,31,28.0,0.0,28.0,12.5,868.0,387.5,480.5,13,9,0,0.975
2024-09-02,1,2024-W36,PDV-016,TELM-500,14,13,12,28.0,0.0,28.0,12.5,336.0,150.0,186.0,5,6,0,0.9845
2024-09-02,1,2024-W36,PDV-017,TELM-500,11,11,7,28.0,0.0,28.0,12.5,196.0,87.5,108.5,5,9,0,0.961
2024-09-02,1,2024-W36,PDV-018,TELM-500,11,11,9,28.0,0.0,28.0,12.5,252.0,112.5,139.5,2,4,0,0.9718
2024-09-02,1,2024-W36,PDV-019,TELM-500,15,14,12,28.0,0.0,28.0,12.5,336.0,150.0,186.0,5,7,0,0.9207
2024-09-02,1,2024-W36,PDV-020,TELM-500,6,6,3,28.0,0.0,28.0,12.5,84.0,37.5,46.5,2,5,0,0.9848
2024-09-02,1,2024-W36,PDV-021,TELM-500,18,17,10,28.0,0.0,28.0,12.5,280.0,125.0,155.0,5,12,0,0.9262
2024-09-02,1,2024-W36,PDV-022,TELM-500,13,12,13,28.0,0.0,28.0,12.5,364.0,162.5,201.5,4,3,0,0.9263
2024-09-02,1,2024-W36,PDV-023,TELM-500,13,13,10,28.0,0.0,28.0,12.5,280.0,125.0,155.0,3,6,0,0.9746
2024-09-02,1,2024-W36,PDV-024,TELM-500,11,11,8,28.0,0.0,28.0,12.5,224.0,100.0,124.0,3,6,0,0.985
2024-09-02,1,2024-W36,PDV-025,TELM-500,18,17,10,28.0,0.0,28.0,12.5,280.0,125.0,155.0,5,12,0,0.9802
2024-09-02,1,2024-W36,PDV-026,TELM-500,9,9,5,28.0,0.0,28.0,12.5,140.0,62.5,77.5,3,7,0,0.9603
2024-09-02,1,2024-W36,PDV-027,TELM-500,12,11,13,28.0,0.0,28.0,12.5,364.0,162.5,201.5,3,1,0,0.9616
2024-09-02,1,2024-W36,PDV-028,TELM-500,6,6,4,28.0,0.0,28.0,12.5,112.0,50.0,62.0,1,3,0,0.9126
2024-09-02,1,2024-W36,PDV-029,TELM-500,12,11,10,28.0,0.0,28.0,12.5,280.0,125.0,155.0,4,5,0,0.9402
2024-09-02,1,2024-W36,PDV-030,TELM-500,11,10,6,28.0,0.0,28.0,12.5,168.0,75.0,93.0,4,8,0,0.9456
2024-09-02,1,2024-W36,PDV-031,TELM-500,19,18,20,28.0,0.0,28.0,12.5,560.0,250.0,310.0,7,5,0,0.9808
2024-09-02,1,2024-W36,PDV-032,TELM-500,8,7,8,28.0,0.0,28.0,12.5,224.0,100.0,124.0,2,1,0,0.9591
2024-09-02,1,2024-W36,PDV-033,TELM-500,16,15,13,28.0,0.0,28.0,12.5,364.0,162.5,201.5,6,8,0,0.9558
2024-09-02,1,2024-W36,PDV-034,TELM-500,7,7,4,28.0,0.0,28.0,12.5,112.0,50.0,62.0,2,5,0,0.9356
2024-09-02,1,2024-W36,PDV-035,TELM-500,10,10,5,28.0,0.0,28.0,12.5,140.0,62.5,77.5,3,8,0,0.9919
2024-09-02,1,2024-W36,PDV-036,TELM-500,13,12,10,28.0,0.0,28.0,12.5,280.0,125.0,155.0,5,7,0,0.957
2024-09-02,1,2024-W36,PDV-037,TELM-500,16,15,21,28.0,0.15,23.8,12.5,499.8,262.5,237.3,6,0,1,0.9288
2024-09-02,1,2024-W36,PDV-038,TELM-500,13,13,9,28.0,0.0,28.0,12.5,252.0,112.5,139.5,4,8,0,0.9412
2024-09-02,1,2024-W36,PDV-039,TELM-500,11,11,3,28.0,0.0,28.0,12.5,84.0,37.5,46.5,5,13,0,0.9474
2024-09-02,1,2024-W36,PDV-040,TELM-500,5,5,3,28.0,0.0,28.0,12.5,84.0,37.5,46.5,2,4,0,0.9565
2024-09-02,1,2024-W36,PDV-041,TELM-500,13,13,16,28.0,0.0,28.0,12.5,448.0,200.0,248.0,3,0,0,0.947
2024-09-02,1,2024-W36,PDV-042,TELM-500,10,9,12,28.0,0.0,28.0,12.5,336.0,150.0,186.0,3,0,0,1.0
2024-09-02,1,2024-W36,PDV-043,TELM-500,11,11,11,28.0,0.0,28.0,12.5,308.0,137.5,170.5,4,4,0,0.9267
2024-09-02,1,2024-W36,PDV-044,TELM-500,8,7,5,28.0,0.0,28.0,12.5,140.0,62.5,77.5,3,5,0,0.9266
2024-09-02,1,2024-W36,PDV-045,TELM-500,13,13,15,28.0,0.0,28.0,12.5,420.0,187.5,232.5,3,1,0,0.9216
2024-09-02,1,2024-W36,PDV-046,TELM-500,11,11,8,28.0,0.0,28.0,12.5,224.0,100.0,124.0,4,7,0,0.8378
2024-09-02,1,2024-W36,PDV-047,TELM-500,10,10,9,28.0,0.0,28.0,12.5,252.0,112.5,139.5,2,3,0,0.9197
2024-09-02,1,2024-W36,PDV-048,TELM-500,9,9,10,28.0,0.0,28.0,12.5,280.0,125.0,155.0,2,1,0,0.9097
2024-09-02,1,2024-W36,PDV-049,TELM-500,10,10,9,28.0,0.0,28.0,12.5,252.0,112.5,139.5,2,3,0,0.9218
2024-09-02,1,2024-W36,PDV-050,TELM-500,14,13,10,28.0,0.0,28.0,12.5,280.0,125.0,155.0,5,8,0,0.9394
2024-09-02,1,2024-W36,PDV-051,TELM-500,12,11,14,28.0,0.0,28.0,12.5,392.0,175.0,217.0,3,0,0,0.964
2024-09-02,1,2024-W36,PDV-052,TELM-500,15,15,10,28.0,0.0,28.0,12.5,280.0,125.0,155.0,6,11,0,0.9463
2024-09-02,1,2024-W36,PDV-053,TELM-500,16,15,11,28.0,0.0,28.0,12.5,308.0,137.5,170.5,3,7,0,0.9649
2024-09-02,1,2024-W36,PDV-054,TELM-500,15,15,9,28.0,0.0,28.0,12.5,252.0,112.5,139.5,4,10,0,0.9996
2024-09-02,1,2024-W36,PDV-055,TELM-500,14,14,8,28.0,0.0,28.0,12.5,224.0,100.0,124.0,4,10,0,0.9099
2024-09-02,1,2024-W36,PDV-056,TELM-500,17,17,14,28.0,0.0,28.0,12.5,392.0,175.0,217.0,5,8,0,0.9177
2024-09-02,1,2024-W36,PDV-057,TELM-500,17,17,18,28.0,0.0,28.0,12.5,504.0,225.0,279.0,7,6,0,0.9394
2024-09-02,1,2024-W36,PDV-058,TELM-500,14,13,16,28.0,0.0,28.0,12.5,448.0,200.0,248.0,3,0,0,0.9226
2024-09-02,1,2024-W36,PDV-059,TELM-500,12,12,10,28.0,0.0,28.0,12.5,280.0,125.0,155.0,4,6,0,0.9481
2024-09-02,1,2024-W36,PDV-060,TELM-500,11,10,8,28.0,0.0,28.0,12.5,224.0,100.0,124.0,4,6,0,0.8663
2024-09-02,1,2024-W36,PDV-001,FRTR-500,18,17,21,30.0,0.0,30.0,13.8,630.0,289.8,340.2,6,2,0,0.991
2024-09-02,1,2024-W36,PDV-002,FRTR-500,14,13,12,30.0,0.0,30.0,13.8,360.0,165.6,194.4,5,6,0,0.9175
2024-09-02,1,2024-W36,PDV-003,FRTR-500,18,18,14,30.0,0.0,30.0,13.8,420.0,193.2,226.8,7,11,0,0.9758
2024-09-02,1,2024-W36,PDV-004,FRTR-500,21,21,17,30.0,0.0,30.0,13.8,510.0,234.6,275.4,7,11,0,0.9625
2024-09-02,1,2024-W36,PDV-005,FRTR-500,16,15,14,30.0,0.0,30.0,13.8,420.0,193.2,226.8,6,7,0,0.9836
2024-09-02,1,2024-W36,PDV-006,FRTR-500,11,10,7,30.0,0.0,30.0,13.8,210.0,96.6,113.4,5,8,0,0.9635
2024-09-02,1,2024-W36,PDV-007,FRTR-500,17,16,15,30.0,0.05,28.5,13.8,427.5,207.0,220.5,7,8,1,0.9378
2024-09-02,1,2024-W36,PDV-008,FRTR-500,16,15,13,30.0,0.05,28.5,13.8,370.5,179.4,191.1,5,7,1,0.9258
2024-09-02,1,2024-W36,PDV-009,FRTR-500,16,16,13,30.0,0.0,30.0,13.8,390.0,179.4,210.6,6,9,0,0.9916
2024-09-02,1,2024-W36,PDV-010,FRTR-500,14,13,13,30.0,0.0,30.0,13.8,390.0,179.4,210.6,3,3,0,0.8917
2024-09-02,1,2024-W36,PDV-011,FRTR-500,27,26,16,30.0,0.0,30.0,13.8,480.0,220.8,259.2,6,16,0,0.9356
2024-09-02,1,2024-W36,PDV-012,FRTR-500,13,12,12,30.0,0.0,30.0,13.8,360.0,165.6,194.4,6,6,0,1.0
2024-09-02,1,2024-W36,PDV-013,FRTR-500,27,27,25,30.0,0.15,25.5,13.8,637.5,345.0,292.5,12,14,1,0.9308
2024-09-02,1,2024-W36,PDV-014,FRTR-500,21,21,15,30.0,0.0,30.0,13.8,450.0,207.0,243.0,10,16,0,0.9318
2024-09-02,1,2024-W36,PDV-015,FRTR-500,24,23,31,30.0,0.0,30.0,13.8,930.0,427.8,502.2,8,0,0,0.9795
2024-09-02,1,2024-W36,PDV-016,FRTR-500,12,12,15,30.0,0.0,30.0,13.8,450.0,207.0,243.0,3,0,0,0.9166
2024-09-02,1,2024-W36,PDV-017,FRTR-500,9,9,3,30.0,0.0,30.0,13.8,90.0,41.4,48.6,3,9,0,0.8724
2024-09-02,1,2024-W36,PDV-018,FRTR-500,11,10,6,30.0,0.0,30.0,13.8,180.0,82.8,97.2,4,8,0,1.0
2024-09-02,1,2024-W36,PDV-019,FRTR-500,15,15,17,30.0,0.0,30.0,13.8,510.0,234.6,275.4,4,2,0,0.9377
2024-09-02,1,2024-W36,PDV-020,FRTR-500,5,5,7,30.0,0.0,30.0,13.8,210.0,96.6,113.4,2,0,0,0.9224
2024-09-02,1,2024-W36,PDV-021,FRTR-500,17,16,15,30.0,0.0,30.0,13.8,450.0,207.0,243.0,5,6,0,0.9121
2024-09-02,1,2024-W36,PDV-022,FRTR-500,12,12,9,30.0,0.0,30.0,13.8,270.0,124.2,145.8,5,8,0,0.9136
2024-09-02,1,2024-W36,PDV-023,FRTR-500,12,12,9,30.0,0.0,30.0,13.8,270.0,124.2,145.8,2,5,0,0.9151
2024-09-02,1,2024-W36,PDV-024,FRTR-500,10,10,8,30.0,0.0,30.0,13.8,240.0,110.4,129.6,3,5,0,0.9291
2024-09-02,1,2024-W36,PDV-025,FRTR-500,17,15,17,30.0,0.0,30.0,13.8,510.0,234.6,275.4,6,4,0,0.9682
2024-09-02,1,2024-W36,PDV-026,FRTR-500,11,10,9,30.0,0.15,25.5,13.8,229.5,124.2,105.3,4,5,1,0.9498
2024-09-02,1,2024-W36,PDV-027,FRTR-500,10,10,7,30.0,0.0,30.0,13.8,210.0,96.6,113.4,5,8,0,0.9286
2024-09-02,1,2024-W36,PDV-028,FRTR-500,7,7,6,30.0,0.0,30.0,13.8,180.0,82.8,97.2,1,2,0,1.0
2024-09-02,1,2024-W36,PDV-029,FRTR-500,14,13,7,30.0,0.1,27.0,13.8,189.0,96.6,92.4,6,12,1,1.0
2024-09-02,1,2024-W36,PDV-030,FRTR-500,9,8,7,30.0,0.0,30.0,13.8,210.0,96.6,113.4,4,5,0,0.9319
2024-09-02,1,2024-W36,PDV-031,FRTR-500,17,16,14,30.0,0.0,30.0,13.8,420.0,193.2,226.8,4,6,0,0.9821
2024-09-02,1,2024-W36,PDV-032,FRTR-500,7,7,2,30.0,0.0,30.0,13.8,60.0,27.6,32.4,3,8,0,0.9192
2024-09-02,1,2024-W36,PDV-033,FRTR-500,13,13,10,30.0,0.0,30.0,13.8,300.0,138.0,162.0,4,7,0,0.9444
2024-09-02,1,2024-W36,PDV-034,FRTR-500,6,6,2,30.0,0.0,30.0,13.8,60.0,27.6,32.4,2,6,0,0.912
2024-09-02,1,2024-W36,PDV-035,FRTR-500,11,10,6,30.0,0.15,25.5,13.8,153.0,82.8,70.2,3,7,1,0.9025
2024-09-02,1,2024-W36,PDV-036,FRTR-500,12,12,10,30.0,0.0,30.0,13.8,300.0,138.0,162.0,3,5,0,0.9164
2024-09-02,1,2024-W36,PDV-037,FRTR-500,11,11,8,30.0,0.0,30.0,13.8,240.0,110.4,129.6,3,6,0,0.892
2024-09-02,1,2024-W36,PDV-038,FRTR-500,11,11,10,30.0,0.0,30.0,13.8,300.0,138.0,162.0,4,5,0,0.9716
2024-09-02,1,2024-W36,PDV-039,FRTR-500,10,10,13,30.0,0.0,30.0,13.8,390.0,179.4,210.6,4,1,0,0.9402
2024-09-02,1,2024-W36,PDV-040,FRTR-500,4,4,1,30.0,0.0,30.0,13.8,30.0,13.8,16.2,2,5,0,0.9093
2024-09-02,1,2024-W36,PDV-041,FRTR-500,12,12,7,30.0,0.0,30.0,13.8,210.0,96.6,113.4,4,9,0,0.9606
2024-09-02,1,2024-W36,PDV-042,FRTR-500,8,8,8,30.0,0.0,30.0,13.8,240.0,110.4,129.6,4,4,0,0.9199
2024-09-02,1,2024-W36,PDV-043,FRTR-500,12,11,9,30.0,0.05,28.5,13.8,256.5,124.2,132.3,4,6,1,0.9898
2024-09-02,1,2024-W36,PDV-044,FRTR-500,8,8,7,30.0,0.0,30.0,13.8,210.0,96.6,113.4,2,3,0,1.0
2024-09-02,1,2024-W36,PDV-045,FRTR-500,13,12,10,30.0,0.0,30.0,13.8,300.0,138.0,162.0,5,7,0,0.9396
2024-09-02,1,2024-W36,PDV-046,FRTR-500,11,11,11,30.0,0.0,30.0,13.8,330.0,151.8,178.2,5,5,0,0.9753
2024-09-02,1,2024-W36,PDV-047,FRTR-500,9,8,7,30.0,0.0,30.0,13.8,210.0,96.6,113.4,2,3,0,0.9431
2024-09-02,1,2024-W36,PDV-048,FRTR-500,8,8,7,30.0,0.0,30.0,13.8,210.0,96.6,113.4,2,3,0,0.9171
2024-09-02,1,2024-W36,PDV-049,FRTR-500,8,8,5,30.0,0.0,30.0,13.8,150.0,69.0,81.0,2,5,0,0.9066
2024-09-02,1,2024-W36,PDV-050,FRTR-500,13,12,10,30.0,0.0,30.0,13.8,300.0,138.0,162.0,4,6,0,0.9764
2024-09-02,1,2024-W36,PDV-051,FRTR-500,10,10,6,30.0,0.0,30.0,13.8,180.0,82.8,97.2,4,8,0,0.9214
2024-09-02,1,2024-W36,PDV-052,FRTR-500,12,11,5,30.0,0.0,30.0,13.8,150.0,69.0,81.0,3,9,0,0.8845
2024-09-02,1,2024-W36,PDV-053,FRTR-500,13,13,12,30.0,0.0,30.0,13.8,360.0,165.6,194.4,4,5,0,0.9311
2024-09-02,1,2024-W36,PDV-054,FRTR-500,12,12,7,30.0,0.0,30.0,13.8,210.0,96.6,113.4,3,8,0,0.9063
2024-09-02,1,2024-W36,PDV-055,FRTR-500,13,12,8,30.0,0.0,30.0,13.8,240.0,110.4,129.6,5,9,0,0.9355
2024-09-02,1,2024-W36,PDV-056,FRTR-500,15,15,8,30.0,0.0,30.0,13.8,240.0,110.4,129.6,4,11,0,0.9011
2024-09-02,1,2024-W36,PDV-057,FRTR-500,15,15,14,30.0,0.0,30.0,13.8,420.0,193.2,226.8,4,5,0,0.9046
2024-09-02,1,2024-W36,PDV-058,FRTR-500,13,13,11,30.0,0.0,30.0,13.8,330.0,151.8,178.2,3,5,0,0.9533
2024-09-02,1,2024-W36,PDV-059,FRTR-500,11,11,4,30.0,0.0,30.0,13.8,120.0,55.2,64.8,5,12,0,0.968
2024-09-02,1,2024-W36,PDV-060,FRTR-500,11,10,9,30.0,0.0,30.0,13.8,270.0,124.2,145.8,3,4,0,0.953
2024-09-02,1,2024-W36,PDV-001,ENRG-473,13,12,8,45.0,0.1,40.5,23.0,324.0,184.0,140.0,4,8,1,0.9431
2024-09-02,1,2024-W36,PDV-002,ENRG-473,10,10,6,45.0,0.0,45.0,23.0,270.0,138.0,132.0,5,9,0,0.9942
2024-09-02,1,2024-W36,PDV-003,ENRG-473,12,11,8,45.0,0.0,45.0,23.0,360.0,184.0,176.0,5,8,0,0.9288
2024-09-02,1,2024-W36,PDV-004,ENRG-473,12,12,12,45.0,0.0,45.0,23.0,540.0,276.0,264.0,5,5,0,0.9104
2024-09-02,1,2024-W36,PDV-005,ENRG-473,11,11,6,45.0,0.0,45.0,23.0,270.0,138.0,132.0,4,9,0,0.9643
2024-09-02,1,2024-W36,PDV-006,ENRG-473,9,9,5,45.0,0.1,40.5,23.0,202.5,115.0,87.5,2,6,1,0.9937
2024-09-02,1,2024-W36,PDV-007,ENRG-473,10,10,5,45.0,0.0,45.0,23.0,225.0,115.0,110.0,4,9,0,0.9295
2024-09-02,1,2024-W36,PDV-008,ENRG-473,9,9,8,45.0,0.0,45.0,23.0,360.0,184.0,176.0,3,4,0,0.9568
2024-09-02,1,2024-W36,PDV-009,ENRG-473,12,11,10,45.0,0.1,40.5,23.0,405.0,230.0,175.0,3,4,1,0.9615
2024-09-02,1,2024-W36,PDV-010,ENRG-473,10,10,11,45.0,0.0,45.0,23.0,495.0,253.0,242.0,4,3,0,0.9432
2024-09-02,1,2024-W36,PDV-011,ENRG-473,16,16,12,45.0,0.0,45.0,23.0,540.0,276.0,264.0,6,10,0,0.92
2024-09-02,1,2024-W36,PDV-012,ENRG-473,8,8,4,45.0,0.0,45.0,23.0,180.0,92.0,88.0,2,6,0,0.9241
2024-09-02,1,2024-W36,PDV-013,ENRG-473,14,13,14,45.0,0.0,45.0,23.0,630.0,322.0,308.0,4,3,0,0.954
2024-09-02,1,2024-W36,PDV-014,ENRG-473,15,14,13,45.0,0.0,45.0,23.0,585.0,299.0,286.0,4,5,0,0.9569
2024-09-02,1,2024-W36,PDV-015,ENRG-473,17,16,14,45.0,0.05,42.75,23.0,598.5,322.0,276.5,7,9,1,0.9244
2024-09-02,1,2024-W36,PDV-016,ENRG-473,8,8,4,45.0,0.0,45.0,23.0,180.0,92.0,88.0,2,6,0,0.9464
2024-09-02,1,2024-W36,PDV-017,ENRG-473,7,7,2,45.0,0.0,45.0,23.0,90.0,46.0,44.0,2,7,0,0.9608
2024-09-02,1,2024-W36,PDV-018,ENRG-473,6,6,3,45.0,0.0,45.0,23.0,135.0,69.0,66.0,2,5,0,0.861
2024-09-02,1,2024-W36,PDV-019,ENRG-473,10,10,10,45.0,0.0,45.0,23.0,450.0,230.0,220.0,3,3,0,0.9487
2024-09-02,1,2024-W36,PDV-020,ENRG-473,3,3,3,45.0,0.0,45.0,23.0,135.0,69.0,66.0,1,1,0,0.9215
2024-09-02,1,2024-W36,PDV-021,ENRG-473,12,11,8,45.0,0.0,45.0,23.0,360.0,184.0,176.0,4,7,0,1.0
2024-09-02,1,2024-W36,PDV-022,ENRG-473,8,8,3,45.0,0.0,45.0,23.0,135.0,69.0,66.0,2,7,0,0.9298
2024-09-02,1,2024-W36,PDV-023,ENRG-473,8,7,10,45.0,0.1,40.5,23.0,405.0,230.0,175.0,3,0,1,0.9557
2024-09-02,1,2024-W36,PDV-024,ENRG-473,6,6,8,45.0,0.0,45.0,23.0,360.0,184.0,176.0,2,0,0,0.9264
2024-09-02,1,2024-W36,PDV-025,ENRG-473,10,10,5,45.0,0.0,45.0,23.0,225.0,115.0,110.0,2,7,0,0.9606
2024-09-02,1,2024-W36,PDV-026,ENRG-473,6,6,2,45.0,0.0,45.0,23.0,90.0,46.0,44.0,2,6,0,0.9646
2024-09-02,1,2024-W36,PDV-027,ENRG-473,7,7,7,45.0,0.0,45.0,23.0,315.0,161.0,154.0,3,3,0,0.9289
2024-09-02,1,2024-W36,PDV-028,ENRG-473,4,4,3,45.0,0.0,45.0,23.0,135.0,69.0,66.0,1,2,0,0.9487
2024-09-02,1,2024-W36,PDV-029,ENRG-473,8,8,8,45.0,0.0,45.0,23.0,360.0,184.0,176.0,3,3,0,0.99
2024-09-02,1,2024-W36,PDV-030,ENRG-473,6,6,1,45.0,0.0,45.0,23.0,45.0,23.0,22.0,1,6,0,0.8773
2024-09-02,1,2024-W36,PDV-031,ENRG-473,11,10,8,45.0,0.0,45.0,23.0,360.0,184.0,176.0,5,7,0,1.0
2024-09-02,1,2024-W36,PDV-032,ENRG-473,5,5,4,45.0,0.0,45.0,23.0,180.0,92.0,88.0,1,2,0,0.9786
2024-09-02,1,2024-W36,PDV-033,ENRG-473,9,9,11,45.0,0.0,45.0,23.0,495.0,253.0,242.0,3,1,0,0.9767
2024-09-02,1,2024-W36,PDV-034,ENRG-473,5,5,4,45.0,0.0,45.0,23.0,180.0,92.0,88.0,1,2,0,0.9451
2024-09-02,1,2024-W36,PDV-035,ENRG-473,6,6,8,45.0,0.0,45.0,23.0,360.0,184.0,176.0,2,0,0,0.9626
2024-09-02,1,2024-W36,PDV-036,ENRG-473,8,8,8,45.0,0.0,45.0,23.0,360.0,184.0,176.0,3,3,0,0.9603
2024-09-02,1,2024-W36,PDV-037,ENRG-473,8,8,8,45.0,0.0,45.0,23.0,360.0,184.0,176.0,3,3,0,0.9524
2024-09-02,1,2024-W36,PDV-038,ENRG-473,7,7,1,45.0,0.0,45.0,23.0,45.0,23.0,22.0,3,9,0,0.9109
2024-09-02,1,2024-W36,PDV-039,ENRG-473,7,7,4,45.0,0.0,45.0,23.0,180.0,92.0,88.0,3,6,0,0.9581
2024-09-02,1,2024-W36,PDV-040,ENRG-473,3,3,3,45.0,0.0,45.0,23.0,135.0,69.0,66.0,1,1,0,0.9234
2024-09-02,1,2024-W36,PDV-041,ENRG-473,7,7,8,45.0,0.0,45.0,23.0,360.0,184.0,176.0,2,1,0,0.9123
2024-09-02,1,2024-W36,PDV-042,ENRG-473,6,6,3,45.0,0.0,45.0,23.0,135.0,69.0,66.0,2,5,0,0.9472
2024-09-02,1,2024-W36,PDV-043,ENRG-473,7,7,4,45.0,0.0,45.0,23.0,180.0,92.0,88.0,2,5,0,0.9344
2024-09-02,1,2024-W36,PDV-044,ENRG-473,5,5,2,45.0,0.0,45.0,23.0,90.0,46.0,44.0,2,5,0,0.9444
2024-09-02,1,2024-W36,PDV-045,ENRG-473,8,8,6,45.0,0.0,45.0,23.0,270.0,138.0,132.0,3,5,0,0.9394
2024-09-02,1,2024-W36,PDV-046,ENRG-473,6,6,5,45.0,0.0,45.0,23.0,225.0,115.0,110.0,3,4,0,0.8664
2024-09-02,1,2024-W36,PDV-047,ENRG-473,5,5,6,45.0,0.0,45.0,23.0,270.0,138.0,132.0,1,0,0,0.8549
2024-09-02,1,2024-W36,PDV-048,ENRG-473,6,6,6,45.0,0.0,45.0,23.0,270.0,138.0,132.0,1,1,0,0.936
2024-09-02,1,2024-W36,PDV-049,ENRG-473,5,5,7,45.0,0.0,45.0,23.0,315.0,161.0,154.0,2,0,0,0.8614
2024-09-02,1,2024-W36,PDV-050,ENRG-473,9,9,7,45.0,0.0,45.0,23.0,315.0,161.0,154.0,2,4,0,0.9742
2024-09-02,1,2024-W36,PDV-051,ENRG-473,7,7,8,45.0,0.0,45.0,23.0,360.0,184.0,176.0,2,1,0,0.942
2024-09-02,1,2024-W36,PDV-052,ENRG-473,9,9,6,45.0,0.0,45.0,23.0,270.0,138.0,132.0,2,5,0,0.9684
2024-09-02,1,2024-W36,PDV-053,ENRG-473,9,8,11,45.0,0.0,45.0,23.0,495.0,253.0,242.0,4,1,0,0.9527
2024-09-02,1,2024-W36,PDV-054,ENRG-473,8,8,10,45.0,0.0,45.0,23.0,450.0,230.0,220.0,3,1,0,0.9523
2024-09-02,1,2024-W36,PDV-055,ENRG-473,9,8,6,45.0,0.0,45.0,23.0,270.0,138.0,132.0,4,6,0,0.9607
2024-09-02,1,2024-W36,PDV-056,ENRG-473,10,10,6,45.0,0.0,45.0,23.0,270.0,138.0,132.0,3,7,0,0.939
2024-09-02,1,2024-W36,PDV-057,ENRG-473,10,9,7,45.0,0.0,45.0,23.0,315.0,161.0,154.0,3,5,0,0.9126
2024-09-02,1,2024-W36,PDV-058,ENRG-473,8,8,10,45.0,0.0,45.0,23.0,450.0,230.0,220.0,3,1,0,0.9278
2024-09-02,1,2024-W36,PDV-059,ENRG-473,8,7,9,45.0,0.05,42.75,23.0,384.75,207.0,177.75,2,0,1,0.9778
2024-09-02,1,2024-W36,PDV-060,ENRG-473,7,7,8,45.0,0.0,45.0,23.0,360.0,184.0,176.0,2,1,0,0.9624
2024-09-09,2,2024-W37,PDV-001,CFCL-355,23,22,22,35.03,0.0,35.03,16.51,770.63,363.23,407.41,6,6,0,0.9177
2024-09-09,2,2024-W37,PDV-002,CFCL-355,23,21,14,35.03,0.05,33.28,16.51,465.88,231.14,234.74,6,13,1,0.9474
2024-09-09,2,2024-W37,PDV-003,CFCL-355,22,21,19,35.03,0.0,35.03,16.51,665.55,313.69,351.85,5,7,0,0.9338
2024-09-09,2,2024-W37,PDV-004,CFCL-355,25,25,24,35.03,0.0,35.03,16.51,840.69,396.25,444.44,7,8,0,0.9177
2024-09-09,2,2024-W37,PDV-005,CFCL-355,23,21,17,35.03,0.05,33.28,16.51,565.71,280.67,285.04,5,9,1,0.9387
2024-09-09,2,2024-W37,PDV-006,CFCL-355,13,13,16,35.03,0.0,35.03,16.51,560.46,264.16,296.3,4,1,0,0.9501
2024-09-09,2,2024-W37,PDV-007,CFCL-355,21,20,21,35.03,0.05,33.28,16.51,698.82,346.71,352.11,8,7,1,0.9609
2024-09-09,2,2024-W37,PDV-008,CFCL-355,17,16,16,35.03,0.0,35.03,16.51,560.46,264.16,296.3,5,5,0,0.9334
2024-09-09,2,2024-W37,PDV-009,CFCL-355,21,20,16,35.03,0.0,35.03,16.51,560.46,264.16,296.3,8,12,0,1.0
2024-09-09,2,2024-W37,PDV-010,CFCL-355,19,18,11,35.03,0.0,35.03,16.51,385.32,181.61,203.7,8,15,0,0.9036
2024-09-09,2,2024-W37,PDV-011,CFCL-355,33,31,34,35.03,0.0,35.03,16.51,1190.98,561.35,629.63,14,11,0,0.9327
2024-09-09,2,2024-W37,PDV-012,CFCL-355,17,17,17,35.03,0.0,35.03,16.51,595.49,280.67,314.81,7,7,0,0.9969
2024-09-09,2,2024-W37,PDV-013,CFCL-355,26,25,20,35.03,0.0,35.03,16.51,700.57,330.2,370.37,8,13,0,0.9542
2024-09-09,2,2024-W37,PDV-014,CFCL-355,28,26,23,35.03,0.0,35.03,16.51,805.66,379.74,425.92,10,13,0,0.9171
2024-09-09,2,2024-W37,PDV-015,CFCL-355,27,27,24,35.03,0.0,35.03,16.51,840.69,396.25,444.44,8,11,0,0.8519
2024-09-09,2,2024-W37,PDV-016,CFCL-355,16,15,12,35.03,0.0,35.03,16.51,420.34,198.12,222.22,6,9,0,0.9553
2024-09-09,2,2024-W37,PDV-017,CFCL-355,13,12,9,35.03,0.0,35.03,16.51,315.26,148.59,166.67,4,7,0,1.0
2024-09-09,2,2024-W37,PDV-018,CFCL-355,14,13,8,35.03,0.05,33.28,16.51,266.22,132.08,134.14,4,9,1,0.9524
2024-09-09,2,2024-W37,PDV-019,CFCL-355,17,16,17,35.03,0.0,35.03,16.51,595.49,280.67,314.81,6,5,0,0.9253
2024-09-09,2,2024-W37,PDV-020,CFCL-355,6,6,2,35.03,0.0,35.03,16.51,70.06,33.02,37.04,2,6,0,0.9515
